ID,CITY_NAME,ZIP_CODE,COUNTY_ID,LONGITUDE,LATITUDE,STREET_NUMBER,STREET_NAME,UNIT_NUMBER,ZIP_SUFFIX
138,SALLIS,39160,4,-89.9755162,32.8707838,334,U.S. 51,,
139,SALLIS,39160,4,-89.9719093,32.8901193,532,U.S. 51,,
140,KOSCIUSKO,39090,4,-89.58678,33.0551549,400,South Huntington Street,,4077
141,KOSCIUSKO,39090,4,-89.5865477,33.0656306,315,Mississippi 12,,
142,KOSCIUSKO,39090,4,-89.5908677,33.0656359,105,Mississippi 12,,3205
143,KOSCIUSKO,39090,4,-89.586538,33.0656311,315,Mississippi 12,,3420
144,KOSCIUSKO,39090,4,-89.5729862,33.061433,98,Veterans Memorial Drive,,
145,KOSCIUSKO,39090,4,-89.5908419,33.0661308,120,Mississippi 12,,3206
146,KOSCIUSKO,39090,4,-89.5910682,33.0575805,113,South Madison Street,,3628
147,KOSCIUSKO,39090,4,-89.5688085,33.0585716,200,Veterans Memorial Drive,D,
148,KOSCIUSKO,39090,4,-89.589799,33.0577505,101,East Jefferson Street,,
149,KOSCIUSKO,39090,4,-89.589543,33.0587926,106,East Washington Street,,3744
150,SALLIS,39160,4,-89.9795454,32.9435187,4850,Mississippi 17,,
151,KOSCIUSKO,39090,4,-89.5717439,33.0465959,620,Veterans Memorial Drive,,
152,KOSCIUSKO,39090,4,-89.5882245,33.0662474,220,Mississippi 12,,
153,KOSCIUSKO,39090,4,-89.3123912,32.9478882,3690,Attala Road 5016,,8927
154,SALLIS,39160,4,-89.828784,33.2029,14818,Emory Road,,8248
155,SALLIS,39160,4,-89.5635905,33.0677812,863,Mississippi 12,,9397
156,KOSCIUSKO,39090,4,-89.575724,33.0630055,44,Veterans Memorial Drive,,
157,LAMAR,38642,5,-89.2656701,34.8537279,4854,Lamar Road,,
158,HICKORY FLAT,38633,5,-89.1912791,34.6136619,26,Rebel Drive,,
159,ASHLAND,38603,5,-89.1725528,34.8382984,221,School Avenue,,6875
160,LAMAR,38642,5,-89.3875992,34.8883623,1182,Kimbrough Chapel Road,,
161,MICHIGAN CITY,38647,5,-89.181325,35.0196693,2445,Park Swain Road,,6335
162,MICHIGAN CITY,38647,5,-89.163029,34.844176,293,Sims Chapel Road,,
163,LAMAR,38642,5,-89.4146138,34.9791398,,Concord Road,,
164,ROSEDALE,38769,6,-91.0302008,33.8536704,308,Court Street,,
165,CLEVELAND,38732,6,-90.7201419,33.7519285,500,North Sharpe Avenue,,2365
166,ROSEDALE,38769,6,-91.0276221,33.8514215,1307,Mississippi 1,,
167,SHELBY,38774,6,-90.7600037,33.9470483,1007,East Hearn Avenue,,
168,ROSEDALE,38769,6,-91.0276244,33.8515023,5040,Mississippi 1,,
169,CLEVELAND,38732,6,-90.7126106,33.7453345,414,East End Street,,2714
170,DUNCAN,38740,6,-90.7494414,34.0387024,615,School Street,,
171,MOUND BAYOU,38762,6,-90.723604,33.8795112,301,West Martin Luther King Junior Drive,# A,9738
172,ROSEDALE,38769,6,-91.0257281,33.8564398,500,Bradford Street,,
173,SHELBY,38774,6,-90.7685305,33.949976,607,Beall St,,
174,CLEVELAND,38732,6,-90.7318325,33.7453127,,Oak Street,,
175,CLEVELAND,38732,6,-90.7651969,33.7610148,1291,Crosby Road,,9798
176,CLEVELAND,38732,6,-90.7641596,33.7615189,1291,Crosby Road,,9798
177,MOUND BAYOU,38762,6,-90.7412202,33.8979408,5230,Old Highway 61,,9330
178,DUNCAN,38740,6,-90.7441203,34.0441983,113,East Main Street,,
179,ROSEDALE,38769,6,-91.0251447,33.8542503,142,Railroad Street,,
180,ROSEDALE,38769,6,-91.0214342,33.8444366,909,Mississippi 8,,
181,BENOIT,38725,6,-91.0272002,33.6367583,1827,Mississippi 1,,9641
182,ROSEDALE,38769,6,-91.0218666,33.8469643,880,Miller Street,,
183,SHELBY,38774,6,-90.7635765,33.9509856,700,E 2nd St,,
184,CLEVELAND,38732,6,-90.7120715,33.7521995,601,3rd Street,,2328
185,SHELBY,38774,6,-90.7525,33.962,1211,Broadway Street,,
186,MOUND BAYOU,38762,6,-90.7275586,33.878855,204,Edwards Avenue,,9531
187,SHELBY,38774,6,-90.7672972,33.9323292,1166,South Broadway Street,,
188,MOUND BAYOU,38762,6,-90.7268511,33.8818973,204,Edwards Avenue,,
189,SHELBY,38774,6,-90.7677198,33.9466447,1301,South Broadway Street,,
190,MOUND BAYOU,38762,6,-90.7253604,33.8377245,200,North Doctor Martin L. King Junior Street,,
191,ROSEDALE,38769,6,-91.0214342,33.8444366,909,Mississippi 8,,
192,CLEVELAND,38732,6,-90.709101,33.739633,715,South Doctor Martin Luther King Junior Drive,,
193,MOUND BAYOU,38762,6,-90.727577,33.8788546,119,Edwards Avenue,,
194,CLEVELAND,38732,6,-90.6873488,33.7470143,1408,Mississippi 8,,9720
195,SHELBY,38774,6,-90.767807,33.9518691,905,North Broadway Street,,
196,GUNNISON,38746,6,-90.9016166,33.9878254,,Mississippi 1,,
197,CLEVELAND,38732,6,-90.7385435,33.7486873,1100,Hwy 8 West,,2261
198,GUNNISON,38746,6,-91.027856,33.8570641,400,Main Street,,
199,SHELBY,38774,6,-90.766847,33.9509879,400,East 2nd Avenue,,9601
200,ROSEDALE,38769,6,-91.0159943,33.8728562,,Mississippi 1,,
201,MOUND BAYOU,38762,6,-90.7275586,33.878855,202,Edwards Avenue,,
202,CLEVELAND,38732,6,-90.7073431,33.7368127,1016,Taylor Cove,,
203,CLEVELAND,38732,6,-90.7126039,33.7388991,601,Lucy Seaberry Boulevard,,
204,ROSEDALE,38769,6,-91.0283965,33.8462784,1212,Main Street,,
205,CLEVELAND,38732,6,-90.7268511,33.7520869,420,Robinson Drive,,2209
206,WINSTONVILLE,38781,6,-90.7256636,33.8470268,500,North Doctor Martin L. King Junior Street,,9632
207,MOUND BAYOU,38762,6,-90.7279131,33.8840193,202,Edwards Avenue,,9531
208,CLEVELAND,38732,6,-90.709058,33.7385623,725,South Doctor Martin Luther King Junior Drive,,
209,CLEVELAND,38732,6,-90.7178664,33.7369921,600,Cross Street,,3828
210,GUNNISON,38746,6,-90.7245499,33.8364835,100,South Front Street,,
211,SCOTT,38772,6,-91.0540457,33.3948131,837,South Main Street,,5871
212,ROSEDALE,38769,6,-91.0261535,33.8565868,505,Main Street,,
213,ROSEDALE,38769,6,-91.0288348,33.8546731,804,Clark Street,,
214,SHAW,38773,6,-90.7721014,33.5982568,200,Jefferson Boulevard,,6605
215,DUNCAN,38740,6,-114.0708371,51.0500547,400,4 Avenue Southwest,,
216,DUNCAN,38740,6,-90.7189,33.693,630,Gaines Highway,,
217,SHAW,38773,6,-90.7692008,33.5984223,203,Jefferson Boulevard,,6606
218,CLEVELAND,38732,6,-90.7411032,33.7359381,1301,Terrace Road,,
219,CLEVELAND,38732,6,-90.7250699,33.7486053,300,West Sunflower Road,,2640
220,MOUND BAYOU,38762,6,-90.7296929,33.8870361,102,Edwards Avenue,,
221,BOYLE,38730,6,-90.7161652,33.7032487,1016,Taylor Road,,
222,CLEVELAND,38732,6,-90.724179,33.7241786,,Cowans Dr,,
223,CLEVELAND,38732,6,-90.7500567,33.7329493,1321,Yale Street,,
224,CLEVELAND,38732,6,-90.7177725,33.7811457,3817,U.S Highway 61,,8761
225,SHELBY,38774,6,-90.7199006,33.8794196,702,Martin Luther King Drive,,
226,CLEVELAND,38732,6,-90.7055795,33.7466613,150,Eastover Drive,,
227,MOUND BAYOU,38762,6,-90.715521,33.739236,419,South Davis Avenue,,
228,MOUND BAYOU,38762,6,-90.7268598,33.8384081,100,Park Street,,
229,CLEVELAND,38732,6,-90.7099907,33.7331017,1101,South Doctor Martin Luther King Junior Drive,,4011
230,WINSTONVILLE,38781,6,-90.723604,33.8795112,301,Martin Luther King Drive,,
231,ROSEDALE,38769,6,-91.0213719,33.8542579,1006,Doctor Martin Luther King Street,,
232,CLEVELAND,38732,6,-90.727301,33.7432763,107,South Victoria Avenue,,3231
233,CLEVELAND,38732,6,-90.7144956,33.7439428,120,South Andrews Avenue,,3467
234,SHAW,38773,6,-90.7721014,33.5982568,200,Jefferson Boulevard,,6605
235,SHELBY,38774,6,-90.7199006,33.8794196,702,Martin Luther King Drive,,
236,ROSEDALE,38769,6,-91.0286764,33.8574961,403,Front Street,,
237,CLEVELAND,38732,6,-90.7061515,33.7328762,1002,White Street,,
238,SHELBY,38774,6,-90.7199006,33.8794196,702,Martin Luther King Drive,,9314
239,CLEVELAND,38732,6,-90.7207204,33.7356248,902,Aloe Avenue,,4202
240,BEULAH,38726,6,-90.979306,33.7922809,220,Railroad Avenue,,
241,MOUND BAYOU,38762,6,-90.727427,33.8783555,301,Edwards Avenue,,
242,CLEVELAND,38732,6,-90.7147792,33.7410033,701,Beach Street,,3417
243,CLEVELAND,38733,6,-90.7268511,33.7485949,305,North Bolivar Avenue,,
244,SHELBY,38774,6,-90.5781447,34.1881096,620,South State Street,,
245,GUNNISON,38746,6,-91.0280583,33.8554817,600,Main Street,,
246,SHELBY,38774,6,-90.5789194,34.1878286,638,South State Street,,6320
247,SHELBY,38774,6,-90.590028,34.180914,1000,South State Street,,
248,CLEVELAND,38732,6,-90.71867,33.7411084,405,South Chrisman Avenue,,
249,SHELBY,38774,6,-90.7229174,33.7036578,600,Mississippi 446,,
250,CLEVELAND,38732,6,-90.71716,33.7255648,1304,South Davis Avenue,,
251,SHAW,38773,6,-90.7714058,33.5987453,214,Dean Boulevard,,
252,WINSTONVILLE,38781,6,-90.7636794,33.9534812,701,Robert D Gray Street,,
253,CLEVELAND,38732,6,-90.7395833,33.7407252,1300,Lamar Street,,3008
254,SHELBY,38774,6,-90.7195218,33.7066593,403,U.S Highway 61,,
255,CLEVELAND,38732,6,-90.738649,33.748226,1100,Mississippi 8,,
256,BEULAH,38726,6,-91.03968,33.381459,1467,Mississippi 1,,
257,BENOIT,38725,6,-90.9854012,33.7186149,422,Neblett Road,,
258,MOUND BAYOU,38762,6,-90.7276628,33.8672061,5342,Old Highway 61,,9744
259,SHELBY,38774,6,-90.7162171,33.7435107,419,South Street,,
260,SHELBY,38774,6,-90.7169394,33.7435315,415,South Street,,3449
261,SHELBY,38774,6,-90.7212952,33.7457223,126,North Sharpe Avenue,,2748
262,BEULAH,38726,6,-91.025333,33.637989,,Mississippi 1,,
263,ROSEDALE,38769,6,-91.0122742,33.8637118,113,Gibson Swamp Road,,
264,SHELBY,38774,6,-90.712097,33.757195,710,N Davis Ave,,
265,CLEVELAND,38732,6,-90.7439505,33.7533713,212,Ronaldman Road,,8755
266,DUNCAN,38740,6,-90.6090068,34.2010207,1019,Lee Drive,,2301
267,CLEVELAND,38732,6,-90.7450892,33.7466781,205,Bishop Road,,2446
268,MOUND BAYOU,38762,6,-92.0985066,34.291044,9801,Dollarway Road,,
269,BENOIT,38725,6,-91.0108229,33.652962,101,Bolivar Road,,
270,CLEVELAND,38732,6,-90.7253394,33.7440935,318,South Court Street,,
271,SHELBY,38774,6,-90.8316045,33.961231,772,Shelby-Deeson Road,,
272,CLEVELAND,38732,6,-90.7454535,33.7494494,110,Bishop Road,,2253
273,SHELBY,38774,6,-90.7594003,33.948812,1108,Church Street,,
274,CLEVELAND,38732,6,-90.6873487,33.7470143,4203,Mississippi 8,,9517
275,ROSEDALE,38769,6,-91.0261728,33.8626637,150,Mississippi 1,,
276,CLEVELAND,38732,6,-90.7294596,33.7331005,700,Yale Street,,4126
277,CLEVELAND,38732,6,-90.6697716,33.7865644,263,Zumbro Road,,
278,SHELBY,38774,6,-90.5518155,34.1972307,1970,Hospital Drive,,
279,CLEVELAND,38732,6,-90.7790971,33.7626195,196,Morrison Chapel Road,,8748
280,ROSEDALE,38769,6,-91.0233893,33.8523457,,Brown Street,,
281,CLEVELAND,38732,6,-90.6977617,33.7472173,4101,Mississippi 8,,8502
282,CLEVELAND,38732,6,-90.7141441,33.7526089,602,North Davis Avenue,,2356
283,CLEVELAND,38732,6,-90.7094245,33.7474327,301,Hospital Drive,,2358
284,ROSEDALE,38769,6,-91.030212,33.8537469,302,Court Street,,
285,BOYLE,38730,6,-90.7409301,33.7376134,1227,Deering Street,,
286,ROSEDALE,38769,6,-90.9432203,33.9418602,405,Prospect Avenue,,
287,SHELBY,38774,6,-90.6495666,33.4576013,121,East Baker Street,,2450
288,MOUND BAYOU,38762,6,-90.574332,34.201728,252,Delta Avenue,,4213
289,DUNCAN,38740,6,-90.7123,33.7582,710,N Davis Ave,,
290,SHELBY,38774,6,-90.5520799,34.1961042,1970,Hospital Drive,,
291,WINSTONVILLE,38781,6,-90.7256636,33.8791145,202,West Martin Luther King Junior Drive,,9775
292,CLEVELAND,38732,6,-90.7286272,33.703911,162,T M Jones Highway,,2005
293,ROSEDALE,38769,6,-91.0275172,33.8550155,603,Main Street,,
294,BEULAH,38726,6,-90.7166553,33.7769174,3745,U.S Highway 61,,
295,CLEVELAND,38732,6,-90.7223902,33.7393626,441,South Sharpe Avenue,,3355
296,CALHOUN CITY,38916,7,-89.3140981,33.857425,207,North Jackson Street,# 39,
297,PITTSBORO,38951,7,-89.3407779,33.9889193,136,South Mcsweyn Place,,9316
298,BRUCE,38915,7,-89.3378141,33.9930831,430,East Countiss Street,,
299,CALHOUN CITY,38916,7,-89.3046471,33.8598174,125,Carter Street,,
300,BRUCE,38915,7,-89.2803224,34.0229645,21,County Road 136,,9624
301,CALHOUN CITY,38916,7,-89.3063844,33.8590703,506,Seamans Avenue,,7731
302,CALHOUN CITY,38916,7,-89.4632088,33.7731698,44,County Road 349,,
303,BRUCE,38915,7,-89.2794629,34.0897709,331,County Road 151,,9617
304,BRUCE,38915,7,-89.4021864,33.9788067,77,County Road 231,,
305,DERMA,38839,7,-89.3155754,33.856687,201,North Beadle Street,,
306,DERMA,38839,7,-89.3084363,33.8574655,302,North Madison Street,,
307,VAIDEN,39176,8,-89.73995,33.3312124,374,Court Street,,9300
308,VAIDEN,39176,8,-89.7342957,33.3148089,8160,U.S. 51,,
309,GREENWOOD,38930,8,-90.1742562,33.5098546,100,East Martin Luther King Junior Drive,,6624
310,COILA,38923,8,-90.0608863,33.364983,68,County Road 158,,6856
311,VAIDEN,39176,8,-89.9120025,33.3441308,,Good Hope Road,,
312,OKOLONA,38860,9,-88.7564644,34.0149316,605,North Church Street,,1020
313,OKOLONA,38860,9,-88.7533083,34.0129448,404,Doctor Howard Gunn Street,,1015
314,HOUSTON,38851,9,-89.003698,33.8946,500,Church Street,,
315,OKOLONA,38860,9,-88.7549618,34.0040826,411,West Main Street,,
316,HOUSTON,38851,9,-89.0018,33.8967,1,Pinson Square,,
317,HOUSTON,38851,9,-88.993635,33.8876923,634A,South Starkville Street,,9303
318,HOUSTON,38851,9,-88.9927807,33.8893732,636,South Starkville Street,# A,9303
319,HOUSTON,38851,9,-89.0104365,33.900876,452,Pittsboro Street,,1401
320,HOUSTON,38851,9,-88.9955221,33.8890216,632A,South Starkville Street,,
321,HOUSTON,38851,9,-88.9942467,33.8892665,634,South Starkville Street,,
322,HOUSTON,38851,9,-89.0032129,33.9077432,815,North Jackson Street,,1204
323,HOUSTON,38851,9,-88.9992953,33.905615,678,North Jefferson Street,,9748
324,HOUSTON,38851,9,-89.0482984,33.9726502,512,County Road 24,,9760
325,WOODLAND,39776,9,-88.9769166,33.7829992,805,County Road 83,,
326,HOUSTON,38851,9,-89.016999,33.918334,201,Industrial Drive,,
327,HOULKA,38850,9,-89.0159915,34.0367792,510,Griffin Avenue,,
328,HOUSTON,38851,9,-89.0318419,33.8705884,123,County Road 62,,7639
329,HOUSTON,38851,9,-89.0082742,33.9057811,129,3rd Street,,1504
330,HOUSTON,38851,9,-89.006019,33.911884,200,Fifth Street,,
331,OKOLONA,38860,9,-88.7486711,33.8538236,295,County Road 182,,
332,HOUSTON,38851,9,-88.9999837,33.8983053,230,North Jackson Street,,2213
333,OKOLONA,38860,9,-88.7723876,34.0379716,708,County Road 142,,
334,OKOLONA,38860,9,-88.8177454,34.0017938,,Mississippi 32,,
335,OKOLONA,38860,9,-88.7515259,34.0017219,300-304,West Monroe Avenue,,1717
336,HOUSTON,38851,9,-89.0014489,33.8965017,201,West Madison Street,,
337,HOUSTON,38851,9,-88.8451997,33.9021382,1453,County Road 402,,9783
338,HOULKA,38850,9,-89.0152445,34.0348065,510,Griffin Avenue,,
339,HOULKA,38850,9,-89.1153092,34.0702352,199,County Road 2,,
